Date,UWG_Mailing,BFCM_Promo_Effect,holiday_list,Offline_Promo,Promotion_Discount,Total_Revenue,Revenue_New_Customer,influencer_spend,Awin_spend,microsoft_spend,criteo_spend,cost_outbrain,spend_Google_Branded,spend_Google_Non_Branded,spend_Google_PMAX,spend_Google_Demand_Gen,spend_Google_Others,spend_Meta_ASC,spend_Meta_Retargeting,spend_Meta_Prospecting,spend_Google,spend_Meta
2025-10-07,0,0,0,1,1,60791.0,18730.82,0.0,266.27,148.86,254.7841058,280.56,2145.741464,289.243855,2172.881927,0.0,0.0,974.529999,292.84,496.610001,4607.867246,1763.98
2025-10-08,0,0,0,1,1,73755.0,27506.21,0.0,323.89,131.6,242.7616397,279.24,2182.522062,286.049778,2023.751919,0.0,0.0,1010.720001,292.920002,492.250001,4492.323759,1795.890004
2025-10-09,1,0,0,1,1,101610.0,20929.13,0.0,726.17,137.68,250.5278075,278.67,1957.772834,286.531327,1836.37968,0.232223,0.0,952.749998,289.340001,488.969999,4080.916064,1731.059998
2025-10-10,0,0,0,1,1,67594.0,21162.93,0.0,325.53,123.7,233.3740739,280.9,1558.322717,243.604234,1504.518193,0.047374,0.0,1058.78,277.97,473.09,3306.492518,1809.84
2025-10-11,0,0,0,1,1,75475.0,19395.15,0.0,354.6,96.56,220.733392,279.5,1693.85021,253.177546,1788.521281,0.068697,0.0,776.840002,279.310001,467.9,3735.617734,1524.050003
2025-10-12,0,0,0,1,1,148061.0,32913.0,0.0,668.01,148.09,259.0278079,278.77,1696.425437,248.463865,1679.714517,0.025149,0.0,1100.42,313.700001,532.22,3624.628968,1946.340001
2025-10-13,0,0,0,0,0,36836.0,12640.87,0.0,140.9,125.33,259.3313124,279.8,1528.71851,271.521394,1497.955043,0.0,0.0,982.669999,301.819999,509.449999,3298.194947,1793.939997
2025-10-14,0,0,0,0,1,45468.0,16470.89,0.0,245.22,139.23,277.6902628,278.37,1532.604717,248.386455,1717.744929,0.0,0.0,1023.090002,295.649999,494.709998,3498.736101,1813.449999
2025-10-15,0,0,0,0,1,44024.0,13830.01,0.0,337.85,130.69,234.8304838,278.93,1322.299031,247.68266,1528.294976,0.029093,0.0,966.580002,299.63,492.940001,3098.30576,1759.150003
2025-10-16,0,0,0,0,1,54446.0,16722.08,0.0,200.5,123.36,224.695136,278.76,1199.989831,251.461553,1621.106263,0.009723,0.0,969.11,288.349999,488.699998,3072.56737,1746.159997
2025-10-17,0,0,0,0,1,42071.0,12821.63,0.0,212.29,109.95,227.9330041,278.8,1523.576148,229.246435,1550.798624,0.045452,0.0,937.249999,286.090002,486.279999,3303.666659,1709.62
2025-10-18,0,0,0,0,1,45416.0,15068.67,0.0,254.41,99.53,207.909422,279.14,1597.169771,233.150958,1709.746304,0.0,0.0,923.469999,286.120001,488.7,3540.067033,1698.29
2025-10-19,0,0,0,0,1,72403.0,24509.95,0.0,211.75,96.0,235.8701079,278.33,1958.090275,288.358312,1757.078733,0.0,0.0,1134.360001,317.710001,531.689999,4003.52732,1983.760001
2025-10-20,0,0,0,0,1,43826.0,16030.15,0.0,147.52,120.17,277.725466,278.87,1453.031885,262.370458,1451.132242,0.0,0.0,979.690004,301.82,509.08,3166.534585,1790.590004
2025-10-21,0,0,0,0,1,52221.0,15108.25,0.0,200.87,168.62,268.6393506,281.35,1658.718318,261.651581,1516.3727,0.0,0.0,1019.310001,293.61,495.929999,3436.742599,1808.85
2025-10-22,0,0,0,0,1,45486.0,12771.95,0.0,361.31,159.68,233.6824001,280.25,1412.365383,261.311318,1398.504534,0.021414,0.0,949.030002,292.88,491.120001,3072.202649,1733.030003
2025-10-23,1,0,0,0,1,60038.0,12936.03,0.0,261.72,153.36,230.3394077,281.59,1318.142666,250.972727,1494.195117,0.00861,0.0,938.0,291.53,489.18,3063.31912,1718.71
2025-10-24,0,0,0,0,1,44461.0,12238.92,0.0,150.43,143.84,177.5670165,277.86,1119.931279,234.146697,1332.108756,0.017478,0.0,924.450002,286.87,486.559998,2686.20421,1697.88
2025-10-25,0,0,0,0,1,55845.0,16934.53,0.0,228.01,110.93,134.1904793,278.08,1352.003523,240.148928,1495.171925,0.043576,0.0,935.25,287.53,489.39,3087.367952,1712.17
2025-10-26,0,0,1,0,1,94774.0,23350.45,0.0,550.34,184.71,145.8029068,276.45,1610.506084,247.022693,1548.005015,0.0,0.0,1122.41,323.44,535.96,3405.533792,1981.81
2025-10-27,0,0,0,0,0,43616.0,18867.06,0.0,205.1,182.22,219.2086042,276.65,1350.28651,239.339567,1360.753624,0.0,0.0,1013.170001,301.33,507.190001,2950.379701,1821.690002
2025-10-28,0,0,0,0,0,49822.0,17966.04,0.0,152.02,203.22,249.2663863,276.52,1359.672974,219.284203,1325.205253,0.0,0.0,988.32,292.92,495.8,2904.16243,1777.04
2025-10-29,0,0,0,0,0,59613.0,11836.31,0.0,283.55,158.08,196.0453223,277.44,1641.722956,215.324322,1284.951512,0.009617,0.0,969.280002,290.530001,490.640001,3142.008407,1750.450004
2025-10-30,0,0,0,0,0,72216.0,14416.08,0.0,396.87,208.23,212.2563833,278.53,1879.224994,228.691979,1287.203527,0.019761,0.0,953.650001,291.52,487.210001,3395.140261,1738.300002
2025-10-31,0,0,0,0,0,64138.0,17705.68,3333.33,462.63,215.85,258.2003509,271.44,1590.725239,224.539324,1358.717345,0.020615,0.0,913.880001,285.18,484.88,3174.002523,1692.57
2025-11-01,0,0,1,1,0,89346.0,28681.38,1300.0,642.53,158.41,206.5635392,283.66,1637.052105,253.605723,1641.894238,0.061242,0.0,919.449999,286.8,491.320001,3532.613308,1706.58
2025-11-02,0,0,0,1,0,102598.0,27133.51,3800.0,400.75,160.11,191.864108,289.99,1643.031512,253.318529,1856.274791,0.0,0.0,1143.999999,319.69,530.92,3752.624832,2005.079999
2025-11-03,0,0,0,1,0,64594.0,20840.95,0.0,265.58,173.45,189.9771948,284.87,1623.712279,254.36721,1588.146409,0.032685,0.0,982.610004,301.510001,508.05,3466.258583,1802.000005
2025-11-04,0,0,0,1,0,60695.0,15640.57,0.0,408.5,155.47,148.0558681,168.5,1606.400773,265.921662,1467.687309,0.028808,0.0,1156.900002,284.46,408.74,3340.038552,1859.840002
2025-11-05,0,0,0,1,0,40901.0,12516.65,2750.0,273.62,148.9,128.4171083,169.72,1456.551974,268.145684,1426.991007,0.200481,0.0,1104.870002,258.46,283.599999,3151.889146,1656.830001
2025-11-06,1,0,0,1,1,121946.0,22198.72,0.0,658.19,139.08,154.7434282,170.14,1808.69559,285.239373,1778.491386,0.61558,0.0,1181.49,256.62,281.47,3873.041929,1724.11
2025-11-07,0,0,0,1,1,89995.0,24996.56,2750.0,525.25,99.09,143.0222243,175.55,1677.049276,275.415905,2080.601909,1.728554,0.0,992.58,257.449998,282.29,4034.795644,1532.319998
2025-11-08,0,0,0,1,1,102542.0,26187.26,0.0,672.48,109.44,119.3631853,168.37,2156.878304,312.929748,2564.785535,2.969132,0.0,990.489999,259.839999,289.52,5037.562719,1539.849998
2025-11-09,1,0,0,1,1,214958.0,41970.47,0.0,1642.12,154.65,163.0965001,167.85,3016.814745,271.747274,2799.868059,2.288982,0.0,1245.469999,278.11,300.35,6090.71906,1823.929999
2025-11-10,0,0,0,1,1,125940.0,27187.23,0.0,578.65,178.02,188.177796,169.63,2027.964151,288.277898,2128.174566,0.905758,0.0,1106.289997,268.01,291.78,4445.322373,1666.079997
2025-11-11,0,0,1,1,1,138528.0,32677.71,0.0,761.4,190.59,156.6726545,168.27,2373.068425,317.115857,2014.04579,1.228832,0.0,1206.56,264.609998,286.82,4705.458904,1757.989998
2025-11-12,0,0,0,0,0,25588.0,9715.28,0.0,222.68,144.3,170.86868,145.95,1259.853096,231.765582,1296.653097,0.926636,0.0,1778.010003,355.39,407.950002,2789.198411,2541.350005
2025-11-13,0,0,0,0,0,27976.0,7651.71,0.0,234.58,146.43,149.8293069,144.58,1295.27523,229.458338,1220.482837,0.964185,0.0,1692.6,384.189996,460.64,2746.18059,2537.429996
2025-11-14,0,0,0,0,0,32349.0,13021.77,0.0,240.5,119.23,135.3484559,145.13,1362.578698,221.696489,1218.948585,1.182788,0.0,1726.759998,390.48,460.380001,2804.40656,2577.619999
2025-11-15,0,0,0,0,0,36842.0,15513.83,0.0,236.2,102.9,78.60128198,144.7,1379.59033,231.632168,1284.580984,1.441662,0.0,1701.889998,396.93,469.83,2897.245144,2568.649998
2025-11-16,0,0,0,0,0,36626.0,14535.96,0.0,231.86,133.43,133.6334034,146.47,1456.592988,213.620916,1466.041663,1.871912,0.0,2143.879999,451.19,518.27,3138.127479,3113.339999
2025-11-17,0,0,0,0,0,35620.0,9519.22,0.0,161.13,171.02,170.4216628,143.75,1135.840171,212.406314,958.314085,0.932397,0.0,1837.270005,426.999998,492.21,2307.492967,2756.480003
2025-11-18,0,0,0,0,0,30791.0,14531.45,0.0,423.32,217.22,132.4631308,144.48,1138.913257,217.277643,1198.848395,1.367295,0.0,2098.339999,440.049999,522.519998,2556.40659,3060.909996
2025-11-19,0,0,0,0,0,29137.0,12933.25,0.0,286.77,202.06,108.3791985,144.17,1162.569592,214.392065,1231.012836,0.904595,0.0,2005.870001,434.35,510.03,2608.879088,2950.250001
2025-11-20,0,0,0,0,0,33005.0,10432.51,0.0,476.2,210.97,77.35184511,147.08,1159.192135,207.958294,1013.562579,5.043932,0.0,2028.090002,436.98,512.25,2385.75694,2977.320002
2025-11-21,0,0,0,0,0,34484.0,14703.2,0.0,188.59,147.76,50.93561144,147.16,1149.55273,193.129144,1106.936994,3.427298,0.0,1967.530004,428.67,507.640002,2453.046166,2903.840006
2025-11-22,0,0,0,0,0,55157.0,13825.1,0.0,249.4,131.94,38.37887154,143.02,1094.294442,137.419238,1365.66245,9.784717,0.0,1725.36,428.090001,519.050001,2607.160847,2672.500002
2025-11-23,1,1,0,0,1,265947.0,58456.27,0.0,1264.5,204.31,67.23520314,143.71,1353.326738,199.593141,1447.960982,10.679573,0.0,2749.029999,491.840001,564.8,3011.560434,3805.67
2025-11-24,0,1,0,0,1,113999.0,35444.66,0.0,524.93,279.15,126.4273233,144.89,1122.748098,166.86631,974.678762,13.136918,0.0,1920.980001,454.68,534.479998,2277.430088,2910.139999
2025-11-25,0,1,0,0,1,98567.0,26860.52,0.0,728.65,222.84,167.2913887,143.02,1077.268213,204.66565,1142.611274,16.36547,0.0,1932.869999,440.14,520.820001,2440.910607,2893.83
2025-11-26,0,1,0,0,1,106042.0,31140.77,0.0,805.07,202.71,189.8371717,142.21,1369.477211,195.073858,1171.016265,18.205141,0.0,1915.349998,429.720001,514.990001,2753.772475,2860.06
2025-11-27,0,1,0,0,1,94382.0,30126.34,0.0,397.19,209.19,189.5879888,144.24,1427.552496,177.507591,1187.143961,10.85072,0.0,1881.290001,433.68,511.57,2803.054768,2826.540001
2025-11-28,1,1,0,0,1,289548.0,76933.43,0.0,1287.26,313.38,209.8508742,140.96,1785.508628,312.629649,2573.210555,5.597409,0.0,3675.000002,684.45,769.07,4676.946241,5128.520002
2025-11-29,0,1,0,0,1,158392.0,56753.75,0.0,871.73,159.74,223.7631057,140.65,1925.35094,597.461596,2859.016937,0.80075,0.0,3709.840004,875.279998,1122.26,5382.630223,5707.380002
2025-11-30,1,1,0,0,1,287538.0,86734.11,0.0,1033.15,258.84,219.7484312,140.27,2608.254766,570.850465,4120.141199,2.619932,0.0,4948.210001,1022.019999,1179.85,7301.866362,7150.08
2025-12-01,0,1,0,0,1,139908.0,43965.83,0.0,895.31,244.84,186.5162026,160.51,2031.284347,548.786091,3211.145231,7.53853,0.0,2598.92,623.21,696.25,5798.754199,3918.38
2025-12-02,0,0,0,0,0,28098.0,10432.54,0.0,185.31,196.1,156.2568533,159.98,1252.414104,357.162207,1468.705093,7.9466,0.0,1718.73,431.78,524.98,3086.228004,2689.33
2025-12-03,0,0,0,0,0,31856.0,12707.27,0.0,215.17,191.85,141.8787285,111.45,1352.282433,426.970532,1949.947631,224.85538,0.0,1569.85,450.85,300.32,3954.055976,2333.42
2025-12-04,0,0,0,0,0,32322.0,12045.14,0.0,126.07,162.95,142.6101947,110.15,1324.033911,422.984282,1853.644739,20.317063,0.0,1879.379998,507.539999,316.659999,3620.979995,2717.869996
2025-12-05,0,0,0,0,0,34364.0,13540.75,0.0,186.39,188.1,140.1390703,110.9,989.988688,467.449397,1756.007464,16.727321,0.0,1754.09,505.04,316.839998,3230.17287,2590.559998
2025-12-06,0,0,0,0,0,43917.0,15082.72,0.0,256.29,165.28,109.72122,109.4,1264.530841,422.430056,2257.780297,18.369121,0.0,1720.260003,514.37,324.53,3963.110315,2574.020003
2025-12-07,0,0,0,0,0,50733.0,17129.7,0.0,191.17,162.12,169.1991701,110.22,1291.221462,391.990758,2112.26691,16.165427,0.0,2126.700004,572.539996,350.169999,3811.644557,3060.039999
2025-12-08,0,0,1,0,0,49260.0,18569.77,0.0,147.5,188.82,202.0422393,110.24,1052.076622,490.324477,1956.456741,15.913218,0.0,1824.890001,530.390001,330.609999,3514.771058,2695.860001
2025-12-09,0,0,0,0,0,43300.0,15447.07,0.0,332.62,184.7,129.6856594,109.35,928.820435,391.64193,1456.967948,16.087884,0.0,1656.59,469.08,310.17,2793.518197,2442.15
2025-12-10,0,0,0,0,0,45995.0,15821.6,0.0,302.45,172.47,81.56557041,111.26,1233.2035,115.650101,931.171493,3.595381,0.0,194.579999,41.01,44.630001,2283.620475,280.22
2025-12-11,0,0,0,0,0,49260.0,15272.19,0.0,297.19,213.16,55.3600619,109.66,1088.562068,115.897868,956.994489,7.319944,0.0,103.05,25.55,24.329999,2168.774369,152.929999
2025-12-12,0,0,0,0,1,59739.0,13481.16,0.0,932.38,135.07,52.66672236,110.58,1069.932413,116.100883,1051.695836,12.680158,0.0,99.969998,23.38,24.08,2250.40929,147.429998
2025-12-13,0,0,0,0,1,36475.0,13155.75,0.0,207.51,118.78,50.6245611,109.5,1374.037082,109.729048,1029.079376,9.587658,0.0,73.36,23.52,24.6,2522.433164,121.48
2025-12-14,1,0,0,0,1,89048.0,19529.73,0.0,442.35,211.35,81.99394851,109.6,1673.857617,95.516526,1189.780022,14.603231,0.0,112.61,29.42,27.29,2973.757396,169.32
2025-12-15,0,0,0,0,1,53893.0,17616.04,0.0,447.99,147.07,187.027052,109.08,1285.789244,108.296351,1035.342047,17.339896,0.0,107.31,24.85,25.49,2446.767538,157.65
2025-12-16,0,0,0,0,1,45081.0,15814.59,0.0,213.65,142.83,186.9786859,109.93,1001.942354,72.15789,609.385082,36.275823,0.0,123.08,24.84,50.36,1719.761149,198.28
2025-12-17,0,0,0,0,1,44291.0,13469.5,0.0,173.23,148.2,195.9734672,109.48,985.244724,62.593445,515.067079,4.088243,0.0,170.04,26.89,91.49,1566.993491,288.42
2025-12-18,0,0,0,0,1,28061.0,9309.83,0.0,104.05,94.19,205.4917038,108.93,939.988426,59.32411,538.065323,0.854199,0.0,161.919999,26.23,92.0,1538.232058,280.149999
2025-12-19,0,0,0,0,1,30501.0,10192.17,0.0,111.68,104.03,184.5805001,108.96,897.965299,55.594229,573.047765,1.893339,0.0,167.5,26.52,91.28,1528.500632,285.3
2025-12-20,0,0,0,0,1,26483.0,9652.94,0.0,140.44,85.86,98.10569684,109.49,1111.552327,74.831013,642.440531,1.781579,0.0,141.170001,25.56,92.47,1830.60545,259.200001
2025-12-21,0,0,0,0,1,29169.0,12425.01,0.0,215.22,117.12,87.24004174,117.04,904.190677,61.112237,511.662664,5.547928,0.0,189.08,30.07,100.49,1482.513506,319.64
2025-12-22,0,0,0,0,1,20952.0,7597.25,0.0,105.1,112.88,75.57922985,110.28,554.830841,37.979482,298.327892,3.317213,0.0,130.450001,26.77,93.86,894.455428,251.080001
2025-12-23,0,0,0,0,1,17690.0,6185.46,0.0,92.91,68.8,66.48390243,108.17,514.742531,39.2298,303.398867,1.843306,0.0,113.22,26.89,92.370001,859.214504,232.480001
2025-12-24,0,0,0,0,1,16478.0,4002.47,0.0,70.25,29.43,30.86036379,110.84,465.855092,33.820598,288.310555,0.456294,0.0,103.28,25.08,90.74,788.442539,219.1
2025-12-25,0,0,1,0,1,18790.0,7142.97,0.0,105.89,74.45,38.786749,107.74,601.101611,36.021057,400.863204,0.423208,0.0,119.46,27.41,90.79,1038.40908,237.66
2025-12-26,0,0,1,0,1,25468.0,5518.16,0.0,79.97,62.24,60.15642951,108.51,662.104763,36.736201,311.833761,5.705439,0.0,100.54,26.57,90.570001,1016.380164,217.680001
2025-12-27,0,0,0,0,1,30755.0,8685.71,0.0,155.98,52.02,110.8349473,106.95,568.70026,37.337629,335.971149,9.567545,0.0,99.55,26.05,92.180001,951.576583,217.780001
2025-12-28,0,0,0,0,1,41805.0,12336.75,0.0,239.94,93.65,224.9448538,110.45,580.139907,35.494788,344.308255,7.454309,0.0,131.96,29.4,100.12,967.397259,261.48
2025-12-29,0,0,0,0,1,29916.0,12034.99,0.0,159.52,125.89,244.9224661,106.26,260.462328,17.313437,147.927982,5.672626,0.0,64.61,16.2,54.82,431.376373,135.63
2025-12-30,0,0,0,0,1,33390.0,10939.6,0.0,131.35,130.51,226.047968,106.34,257.162366,16.113411,155.992159,4.12852,0.0,53.09,11.59,41.02,433.396456,105.7
2025-12-31,0,0,0,0,1,20614.0,7463.83,0.0,89.48,61.99,145.2506729,104.75,229.027737,11.940699,88.734024,3.683652,0.0,46.08,11.31,39.39,333.386112,96.78
2026-01-01,1,0,1,0,1,55678.0,9851.39,0.0,241.62,77.3,189.8472,114.44,268.692917,17.298356,234.872047,3.084271,0.0,58.29,12.39,41.35,523.947591,112.03
2026-01-02,0,0,0,0,1,35743.0,10986.21,0.0,130.95,128.86,177.8275,114.1,249.432369,21.143071,147.12624,4.196723,0.0,49.31,12.31,41.37,421.898403,102.99
2026-01-03,0,0,0,0,1,38649.0,11781.35,0.0,200.13,75.51,122.0024,113.09,265.811016,18.22211,131.452468,5.175971,0.0,38.11,11.16,41.99,420.661565,91.26
2026-01-04,0,0,0,0,1,58458.0,16692.72,0.0,267.47,99.45,93.6776,113.12,255.34408,15.990711,128.237581,6.675063,0.0,58.4,13.2,46.12,406.247435,117.72
2026-01-05,0,0,0,0,1,34574.0,14014.77,0.0,257.62,83.88,126.4773,149.46,721.028226,127.269242,477.779233,4.98724,0.0,468.61,109.57,361.239999,1331.063941,939.419999
2026-01-06,0,0,1,0,1,68601.0,19325.01,0.0,257.2,110.22,103.504,149.69,670.725654,133.740301,1755.689026,6.932634,0.0,709.749997,156.529998,511.070001,2567.087615,1377.349996
2026-01-07,0,0,0,0,1,55227.0,18242.65,0.0,178.85,109.22,89.6538,149.11,764.483998,134.313785,1434.733288,8.582131,0.0,651.39,155.34,506.529999,2342.113202,1313.259999
2026-01-08,0,0,0,0,1,41387.0,14781.53,0.0,145.23,91.12,76.7602,149.57,959.966194,103.907404,953.375981,4.142005,0.0,464.65,112.929999,340.41,2021.391584,917.989999
2026-01-09,0,0,0,0,1,40889.0,13653.25,0.0,244.09,103.11,79.2218,148.86,1021.18999,100.445824,1001.870604,8.201561,0.0,354.709999,85.55,307.259999,2131.707979,747.519998
2026-01-10,0,0,0,0,1,42191.0,15956.85,0.0,291.3,84.85,55.4972,149.01,1334.177954,112.84779,961.689579,6.505083,0.0,326.340001,86.22,314.85,2415.220406,727.410001
2026-01-11,0,0,0,0,1,62002.0,22155.16,0.0,227.55,104.64,68.5285,149.89,1472.069055,92.843738,940.235315,9.633478,0.0,436.67,102.680001,351.97,2514.781586,891.320001
2026-01-12,0,0,0,0,1,46106.0,17930.5,0.0,177.71,125.83,101.7732,148.8,1006.072676,95.741074,894.40272,8.178458,0.0,427.9,99.63,331.95,2004.394928,859.48
2026-01-13,0,0,0,0,1,37852.0,15150.6,0.0,193.87,102.67,72.4412,148.99,1058.937725,87.890944,873.740174,6.299456,0.0,401.76,95.209999,318.92,2026.868299,815.889999
2026-01-14,0,0,0,0,1,36327.0,14104.22,0.0,229.06,162.59,69.9285,149.3,1208.001687,123.524231,1037.635436,5.750715,0.0,387.419999,94.54,224.01,2374.912069,705.969999
2026-01-15,0,0,0,0,1,63926.0,21129.64,0.0,248.5,119.9,81.0075,150.19,1254.01055,118.917613,933.231394,6.096777,0.0,386.45,94.96,389.369999,2312.256334,870.779999
2026-01-16,0,0,0,0,1,51720.0,18904.42,0.0,264.74,117.32,89.7583,148.63,1215.166881,104.633244,999.394841,7.009575,0.0,349.78,91.07,359.35,2326.204541,800.2
2026-01-17,0,0,0,0,1,51643.0,16816.44,0.0,234.25,109.31,90.8236,148.39,1709.736783,116.302638,1009.643171,5.35532,0.0,366.65,93.24,313.430002,2841.037912,773.320002
2026-01-18,0,0,0,0,1,91678.0,31183.59,0.0,423.6,150.39,101.3658,147.38,1774.148606,94.822336,890.543689,4.271729,0.0,476.6,109.37,352.800002,2763.78636,938.770002
2026-01-19,0,0,0,0,1,40680.0,17921.38,0.0,195.25,146.83,119.9504,148.55,1356.409706,94.225805,918.315087,3.821562,0.0,404.58,96.599999,334.239999,2372.77216,835.419998
2026-01-20,0,0,0,0,1,43505.0,19251.37,0.0,205.42,154.98,88.4888,148.73,1248.519411,97.340319,1001.154622,3.043728,0.0,385.609999,96.25,322.890001,2350.05808,804.75
2026-01-21,0,0,0,0,1,42588.0,17067.44,0.0,164.32,132.53,90.4105,75.92,1514.349601,111.287084,980.7963,1.805522,0.0,390.180001,83.62,320.23,2608.238507,794.030001
2026-01-22,1,0,0,0,1,79653.0,12612.28,0.0,300.35,131.04,93.2987,58.5,1862.310191,293.526475,1064.175718,0.306035,0.0,414.890002,97.88,317.939999,3220.318419,830.710001
2026-01-23,0,0,0,0,1,54801.0,18465.14,0.0,317.18,114.02,82.1596,59.6,1427.873878,240.66043,1117.250173,0.72243,0.0,343.25,94.62,205.74,2786.506911,643.61
2026-01-24,0,0,0,0,1,59150.0,19467.37,0.0,321.78,121.25,80.267,58.44,2340.392022,369.132658,1089.323706,1.441797,0.0,336.4,93.44,0.0,3800.290183,429.84
2026-01-25,0,0,0,0,1,103103.0,27629.29,0.0,653.66,190.24,95.985,58.44,2496.068108,307.639521,1125.65988,1.158123,0.0,451.13,106.9,0.0,3930.525632,558.03
2026-01-26,0,0,0,0,1,43033.0,16659.97,0.0,236.83,161.39,102.7545,60.42,1601.986234,268.398665,967.021832,5.331926,0.0,620.78,107.44,0.0,2842.738657,728.22
2026-01-27,0,0,0,0,1,56359.0,19164.9,0.0,274.0,141.37,94.9713,59.29,1362.576838,278.353138,990.035305,5.599882,0.0,1063.710001,142.859999,224.99,2636.565163,1431.56
2026-01-28,0,0,0,0,1,52691.0,24333.0,0.0,277.37,175.33,94.5867,58.34,1703.13194,315.948949,1152.11256,4.09401,0.0,1227.080002,190.88,345.17,3175.287459,1763.130002
2026-01-29,0,0,0,0,1,56850.0,17095.88,0.0,231.06,139.03,85.1326,57.88,1292.455967,251.411821,981.233317,2.217993,0.0,1196.020002,207.35,342.53,2527.319098,1745.900002
2026-01-30,0,0,0,0,1,54081.0,20021.62,0.0,218.13,87.35,83.4112,57.15,1732.384998,245.056451,989.865698,2.050177,14.738953,1126.800001,198.61,342.1,2984.096277,1667.510001
2026-01-31,0,0,0,0,1,58368.0,20709.28,0.0,295.04,83.66,80.7275,56.72,2028.853408,245.402131,997.108648,3.098458,15.965054,982.090001,202.17,351.67,3290.427699,1535.930001
2026-02-01,0,0,0,0,1,101823.0,35802.51,0.0,435.97,104.74,111.493359,126.0,1802.237907,331.011639,1169.051225,5.254457,19.379277,1407.97,229.88,377.72,3326.934505,2015.57
2026-02-02,0,0,0,0,1,47827.0,20268.91,0.0,195.21,135.93,121.7932,125.32,1615.76511,257.067838,1050.139617,11.748828,20.964279,1085.660001,248.06,335.95,2955.685672,1669.670001
2026-02-03,0,0,0,0,1,60002.0,22074.05,0.0,397.56,144.47,110.339,125.27,1477.663625,278.091332,1219.30663,8.284171,18.239696,951.220001,264.049999,313.66,3001.585454,1528.93
2026-02-04,0,0,0,0,1,45432.0,20159.76,0.0,171.16,84.75,95.0629,124.94,1517.244821,299.140141,1150.576269,3.641396,18.805889,873.23,256.98,313.54,2989.408516,1443.75
2026-02-05,0,0,0,0,1,52718.0,16499.91,0.0,241.51,92.31,98.3581,124.94,1368.425754,278.321254,1185.929156,4.50199,15.839277,764.76,256.15,312.32,2853.017431,1333.23
2026-02-06,0,0,0,0,1,48874.0,14731.46,0.0,313.19,63.91,98.9545,125.03,1361.850124,327.578026,1164.041997,4.936782,17.501355,576.75,248.42,305.74,2875.908284,1130.91
2026-02-07,0,0,0,0,1,58370.0,21683.09,0.0,232.47,76.18,103.9058101,124.98,1382.382486,335.929712,1316.369071,6.263114,19.063879,559.66,259.31,314.04,3060.008262,1133.01
2026-02-08,1,0,0,0,1,130537.0,28856.96,0.0,559.6,119.01,128.0267,125.1,1497.989812,321.161199,1240.111825,7.048536,16.879398,797.84,294.29,348.68,3083.19077,1440.81
2026-02-09,0,0,0,0,1,65779.0,18669.96,0.0,420.69,116.87,135.3086,125.71,1211.498979,220.142325,1136.899119,9.440458,17.300689,705.119999,267.76,325.49,2595.28157,1298.369999
2026-02-10,0,0,0,0,1,53297.0,17031.24,0.0,255.2,119.41,110.9401,125.57,1291.797624,239.322799,1162.981577,3.539391,17.39798,690.23,277.979999,360.010001,2715.039371,1328.22
2026-02-11,0,0,0,0,1,55461.0,16045.59,0.0,414.45,103.21,104.6555,124.85,1236.344196,376.38693,1199.375284,2.808474,15.165186,654.39,297.59,353.98,2830.08007,1305.96
2026-02-12,0,0,0,0,1,51962.0,19357.15,0.0,253.05,114.33,99.7997,125.4,1196.534414,296.709013,1127.266627,4.701912,8.08,609.49,293.249998,373.17,2633.291966,1275.909998
2026-02-13,0,0,0,0,1,55682.0,23764.65,0.0,263.82,130.6,92.834,124.17,1283.287929,270.066069,1241.469087,1.467212,1.43,628.509999,274.28,374.68,2797.720297,1277.469999
2026-02-14,0,0,0,0,1,60719.0,19462.1,0.0,446.33,111.47,88.54641235,125.01,1542.831228,314.36238,1167.126976,2.038497,1.071777,595.779999,275.289999,389.84,3027.430858,1260.909998
2026-02-15,0,0,0,0,1,81346.0,32273.88,0.0,446.45,153.27,117.2705,126.03,1448.800523,279.796249,1391.967679,3.038098,2.71398,808.710001,311.319999,444.36,3126.316529,1564.39
2026-02-16,0,0,0,0,1,32031.0,14406.63,0.0,251.66,167.63,133.3692,125.09,1244.603538,256.259882,980.784778,3.959397,2.13,610.35,285.34,392.289999,2487.737595,1287.979999
2026-02-17,0,0,0,0,1,36490.0,15165.25,0.0,269.51,154.35,125.4702342,125.26,1237.955887,294.930258,1250.041605,4.274962,0.0,624.659999,284.579999,398.42,2787.202712,1307.659998
2026-02-18,0,0,0,0,1,34818.0,14559.18,0.0,214.5,146.84,99.2626,125.62,1149.156637,244.725847,1182.300309,3.031038,1.46,816.3,285.4,404.41,2580.673831,1506.11
2026-02-19,0,0,0,0,1,41018.0,14367.43,0.0,245.85,127.1,110.2752,124.58,1160.968695,313.193879,1363.275347,14.618828,0.01,703.920001,288.15,392.06,2852.066749,1384.130001
2026-02-20,0,0,0,0,1,37399.0,14301.61,0.0,209.67,112.88,94.1119,124.78,1284.164691,347.318264,1760.390709,14.616632,0.0,571.53,290.429999,387.23,3406.490296,1249.189999
2026-02-21,0,0,0,0,1,48109.0,20434.24,0.0,392.88,139.97,90.07231981,124.61,1278.601044,427.963631,1903.934767,18.105635,0.0,598.67,284.28,378.800001,3628.605077,1261.750001
2026-02-22,0,0,0,0,1,57988.0,21405.5,0.0,260.88,117.72,104.4124247,126.0,1230.415814,367.952058,1841.285372,19.95026,0.33,752.7,312.650002,433.78,3459.933504,1499.130002
